"id","kode_divisi","tanggal","jenis","no_bukti","no_invoice","kode_coa","kode_nasabah","kode_customer","kode_sumberdaya","kode_spk","kode_tahap","kode_faktur","kode_alat","volume","keterangan","dk","rupiah","no_bapb","no_bpm","id_ap_payment","id_ar_receive","id_cashbook","id_unitprice","id_rik_tahap","kode_bank","kode_modul","bukti_potong","kode_batch","tr_level","no_terbit","posted_by","posted_date",
"106203","V","2016-04-01","M","280044/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","0","RESIBON FLXIBEL","D","175000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106204","V","2016-04-01","M","280044/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","0","ISI CUTTER","D","8500","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106205","V","2016-04-01","M","280045/04/M/16","","21411","SDF0","","","5WGA05","","","","0","SINAR TERANG, 08 MAR'16","K","1800000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106206","V","2016-04-01","M","280045/04/M/16","","41111","HGMN","","AEBA04","5WGA05","300100","","","0","STEROFOAM","D","1800000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106207","V","2016-04-01","M","280046/04/M/16","","21411","SDF0","","","5WGA05","","","","0","SINAR TERANG, 08 MAR'16","K","2150000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106208","V","2016-04-01","M","280046/04/M/16","","41111","HGMN","","CHRB01","5WGA05","100100","","","10","SAPU LIDI","D","150000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106209","V","2016-04-01","M","280046/04/M/16","","41111","HGMN","","CHN001","5WGA05","100300","","","5","KABEL NYM 2 X 1,5m","D","1100000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106210","V","2016-04-01","M","280046/04/M/16","","41111","HGMN","","CHN001","5WGA05","100300","","","4","STEKER + STOP KONTAK","D","900000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106211","V","2016-04-01","M","280047/04/M/16","","21411","TBN0","","","5WGA05","","","","0","GLOTRANS INT, 08 MAR'16","K","4654545","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106212","V","2016-04-01","M","280047/04/M/16","","41111","HGMN","","ACLA01","5WGA05","400300","","","80","SEMEN PADANG","D","4654545","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106213","V","2016-04-01","M","280048/04/M/16","","21411","SDF0","","","5WGA05","","","","0","SINAR TERANG-UNIKOM, 10 MAR'16","K","3602000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106214","V","2016-04-01","M","280048/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","3","KWAS 2""","D","30000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106215","V","2016-04-01","M","280048/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","5","KWAS 4""","D","100000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106216","V","2016-04-01","M","280048/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","4","KARET PEMBERSIH KACA","D","100000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106217","V","2016-04-01","M","280048/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","1","PISAU CUTTER","D","25000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106218","V","2016-04-01","M","280048/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","12","ISI PISAU CUTTER","D","102000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106219","V","2016-04-01","M","280048/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","10","REFIL PEMBERSIH KACA","D","100000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106220","V","2016-04-01","M","280048/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","2000","SKRUP 8X3/4""","D","300000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106221","V","2016-04-01","M","280048/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","1","CAT DULUX WTS","D","2000000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106222","V","2016-04-01","M","280048/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","5","BUSA ROLL CAT","D","125000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106223","V","2016-04-01","M","280048/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","2000","SKRUP 8 X 2""","D","600000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106224","V","2016-04-01","M","280048/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","5","SUNLIGHT","D","120000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106225","V","2016-04-01","M","280049/04/M/16","","21411","SDF0","","","5WGA05","","","","0","SINAR TERANG, 12 MAR'16","K","137500","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106226","V","2016-04-01","M","280049/04/M/16","","41111","HGMN","","CHB001","5WGA05","100200","","","5","KAWAT SENG","D","137500","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106227","V","2016-04-01","M","280050/04/M/16","","21411","CDY0","","","5WGA05","","","","0","CAHAYA BERKAH S, 12 MAR'16","K","4115000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106228","V","2016-04-01","M","280050/04/M/16","","41111","HGMN","","AYF001","5WGA05","400100","","","25","RESIBON 14""","D","1625000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106229","V","2016-04-01","M","280050/04/M/16","","41111","HGMN","","AEBA04","5WGA05","300100","","","20","STEROFOAM","D","1500000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106230","V","2016-04-01","M","280050/04/M/16","","41111","HGMN","","AECA08","5WGA05","400200","","","3","PAKU 5CM","D","990000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106231","V","2016-04-01","M","280051/04/M/16","","21411","CDY0","","","5WGA05","","","","0","CAHAYA BERKAH S, 16 MAR'16","K","3028000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106232","V","2016-04-01","M","280051/04/M/16","","41111","HGMN","","AECA10","5WGA05","400200","","","20","BUSA HITAM","D","1300000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106233","V","2016-04-01","M","280051/04/M/16","","41111","HGMN","","AECA08","5WGA05","400200","","","5","PAKU 5CM","D","1650000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106234","V","2016-04-01","M","280051/04/M/16","","41111","HGMN","","ATT001","5WGA05","100400","","","3","SARUNG TANGAN KAIN","D","78000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106235","V","2016-04-01","M","280052/04/M/16","","21411","SDF0","","","5WGA05","","","","0","SINAR TERANG,CV, 15 MAR'16","K","1530000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106236","V","2016-04-01","M","280052/04/M/16","","41111","HGMN","","AT0002","5WGA05","100300","","","3","SEPATU A.P","D","285000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106237","V","2016-04-01","M","280052/04/M/16","","41111","HGMN","","AT0002","5WGA05","100300","","","1","SIPATAN","D","60000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106238","V","2016-04-01","M","280052/04/M/16","","41111","HGMN","","AT0002","5WGA05","100300","","","2","PISAU CUTTER","D","50000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106239","V","2016-04-01","M","280052/04/M/16","","41111","HGMN","","AT0002","5WGA05","100300","","","10","ISI PISAU CUTTER","D","85000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106240","V","2016-04-01","M","280052/04/M/16","","41111","HGMN","","ATT009","5WGA05","100400","","","1","TOOL BOX","D","240000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106241","V","2016-04-01","M","280052/04/M/16","","41111","HGMN","","ATT009","5WGA05","100400","","","10","PLASTIK SAMPAH","D","350000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106242","V","2016-04-01","M","280052/04/M/16","","41111","HGMN","","AECA10","5WGA05","400200","","","3","MATA GURINDA","D","360000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106243","V","2016-04-01","M","280052/04/M/16","","48132","HGMN","","ZA3208","5WGA05","481321","","","1","METERAN","D","100000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106244","V","2016-04-01","M","280053/04/M/16","","21411","CDY0","","","5WGA05","","","","0","CAHAYA BERKAH S, 17 MAR'16","K","2034000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106245","V","2016-04-01","M","280053/04/M/16","","41111","HGMN","","AECA10","5WGA05","400200","","","20","RESIBON","D","1300000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106246","V","2016-04-01","M","280053/04/M/16","","41111","HGMN","","AT0002","5WGA05","100300","","","10","SIKAT IJUK","D","70000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106247","V","2016-04-01","M","280053/04/M/16","","41111","HGMN","","AT0002","5WGA05","100300","","","2","MASKER","D","56000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106248","V","2016-04-01","M","280053/04/M/16","","41111","HGMN","","AT0002","5WGA05","100300","","","1","PYLOX MERAH","D","340000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106249","V","2016-04-01","M","280053/04/M/16","","41111","HGMN","","AECA10","5WGA05","400200","","","1","LAKBAN KERTAS","D","78000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106250","V","2016-04-01","M","280053/04/M/16","","48132","HGMN","","ZA3208","5WGA05","481321","","","1","METERAN","D","190000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106251","V","2016-04-01","M","280054/04/M/16","","21411","CDY0","","","5WGA05","","","","0","CAHAYA BERKAH S, 18 MAR'16","K","5920000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106252","V","2016-04-01","M","280054/04/M/16","","41111","HGMN","","AEBA04","5WGA05","300100","","","1","TREMIK COR 8""","D","5800000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106253","V","2016-04-01","M","280054/04/M/16","","41111","HGMN","","AYF001","5WGA05","400100","","","1","NIPON RESIBON","D","120000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106254","V","2016-04-01","M","280055/04/M/16","","21411","CDY0","","","5WGA05","","","","0","CAHAYA BERKAH S, 21 MAR'16","K","16035000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106255","V","2016-04-01","M","280055/04/M/16","","41111","HGMN","","AECA01","5WGA05","400200","","","50","PHENOLIC 15MM","D","13500000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106256","V","2016-04-01","M","280055/04/M/16","","41111","HGMN","","CHO002","5WGA05","100300","","","20","PIPA MASPION 3/4""","D","460000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106257","V","2016-04-01","M","280055/04/M/16","","41111","HGMN","","CHO002","5WGA05","100300","","","20","PIPA MASPION 1 1/2""","D","1100000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106258","V","2016-04-01","M","280055/04/M/16","","41111","HGMN","","AYF001","5WGA05","400100","","","15","RESIBON 14""","D","975000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106259","V","2016-04-01","M","280056/04/M/16","","21411","CDY0","","","5WGA05","","","","0","CAHAYA BERKAH S, 22 MAR'16","K","2850000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106260","V","2016-04-01","M","280056/04/M/16","","41111","HGMN","","AECA10","5WGA05","400200","","","8","TRIPLEK 6MM","D","720000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106261","V","2016-04-01","M","280056/04/M/16","","41111","HGMN","","AECA07","5WGA05","400200","","","71","KASO 5/7","D","1750000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106262","V","2016-04-01","M","280056/04/M/16","","48132","HGMN","","ZA3208","5WGA05","481321","","","2","METERAN","D","380000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106263","V","2016-04-01","M","280057/04/M/16","","21411","SDF0","","","5WGA05","","","","0","SINAR TERANG, 23 MAR'16","K","3260000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106264","V","2016-04-01","M","280057/04/M/16","","41111","HGMN","","CHO001","5WGA05","100300","","","12","STOP KONTAK CAB. 3","D","150000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106265","V","2016-04-01","M","280057/04/M/16","","41111","HGMN","","CHO001","5WGA05","100300","","","20","ISOLASI","D","170000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106266","V","2016-04-01","M","280057/04/M/16","","41111","HGMN","","CHO001","5WGA05","100300","","","10","KABEL NYM 2X1,5MM","D","2200000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106267","V","2016-04-01","M","280057/04/M/16","","41111","HGMN","","CHO001","5WGA05","100300","","","1","POMPA SOLAR","D","390000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106268","V","2016-04-01","M","280057/04/M/16","","41111","HGMN","","ATT009","5WGA05","100400","","","10","PLASTIK SAMPAH","D","350000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106269","V","2016-04-01","M","280058/04/M/16","","21411","CDY0","","","5WGA05","","","","0","CAHAYA BERKAH S, 23 MAR'16","K","650000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106270","V","2016-04-01","M","280058/04/M/16","","41111","HGMN","","AECA10","5WGA05","400200","","","10","RESIBON 14""","D","650000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106271","V","2016-04-01","M","280059/04/M/16","","21411","CDY0","","","5WGA05","","","","0","CAHAYA BERKAH S, 24 MAR'16","K","1832000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106272","V","2016-04-01","M","280059/04/M/16","","41111","HGMN","","AECA10","5WGA05","400200","","","10","LAKBAN COKLAT","D","80000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106273","V","2016-04-01","M","280059/04/M/16","","41111","HGMN","","ATT009","5WGA05","100400","","","2","TALI RAFIA BESAR","D","52000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106274","V","2016-04-01","M","280059/04/M/16","","41111","HGMN","","ATT009","5WGA05","100400","","","100","KARUNG PLASTIK","D","200000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106275","V","2016-04-01","M","280059/04/M/16","","48132","HGMN","","ZA3204","5WGA05","481321","","","5","TERPAL","D","1500000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106276","V","2016-04-01","M","280060/04/M/16","","21411","CDY0","","","5WGA05","","","","0","CAHAYA BERKAH S, 24 MAR'16","K","4800000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106277","V","2016-04-01","M","280060/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","1","CAT DULUX WTS","D","2000000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106278","V","2016-04-01","M","280060/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","4","SEALENT DOWNCORNING","D","2800000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106279","V","2016-04-01","M","280061/04/M/16","","21411","CDY0","","","5WGA05","","","","0","CAHAYA BERKAH S, 26 MAR'16","K","13500000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106280","V","2016-04-01","M","280061/04/M/16","","41111","HGMN","","AECA01","5WGA05","400200","","","50","PHENOLIC 15MM","D","13500000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106281","V","2016-04-01","M","280062/04/M/16","","21411","SDF0","","","5WGA05","","","","0","SINAR TERANG-UNIKOM, 26 MAR'16","K","2842000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106282","V","2016-04-01","M","280062/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","48","SEALENT DOWN CORNING","D","2040000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106283","V","2016-04-01","M","280062/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","5","KAIN MAJUN","D","125000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106284","V","2016-04-01","M","280062/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","5","DAMDEX","D","325000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106285","V","2016-04-01","M","280062/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","12","ISI PISAU CUTTER","D","102000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106286","V","2016-04-01","M","280062/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","2","TANG KOMNINASI","D","100000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106287","V","2016-04-01","M","280062/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","5","TALK RESIN","D","75000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106288","V","2016-04-01","M","280062/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","3","BUSA ROLL CAT BESAR","D","75000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106289","V","2016-04-01","M","280063/04/M/16","","21411","SDF0","","","5WGA05","","","","0","SINAR TERANG, 28 MAR'16","K","800000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106290","V","2016-04-01","M","280063/04/M/16","","41111","HGMN","","AT0002","5WGA05","100300","","","1","GREASS ROTARY","D","800000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106291","V","2016-04-01","M","280064/04/M/16","","21411","A230","","","5WGA05","","","","0","ADHIMIX P, 28 MAR'16","K","37485000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106292","V","2016-04-01","M","280064/04/M/16","","41111","A230","","ACQA04","5WGA05","300100","","","51","BETON K-350","D","37485000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106293","V","2016-04-01","M","280065/04/M/16","","21411","PAI0","","","5WGA05","","","","0","PIONIR BETON I, 29 MAR'16","K","73485000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106294","V","2016-04-01","M","280065/04/M/16","","41111","PAI0","","ACQA03","5WGA05","300100","","","104","BETON K-300","D","73485000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106295","V","2016-04-01","M","280066/04/M/16","","21411","A230","","","5WGA05","","","","0","ADHIMIX P, 29 MAR'16","K","27540000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106296","V","2016-04-01","M","280066/04/M/16","","41111","A230","","ACQA06","5WGA05","300100","","","34","BETON K-450","D","27540000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106297","V","2016-04-01","M","280067/04/M/16","","21411","PAI0","","","5WGA05","","","","0","PIONIR BETON I, 30 MAR'16","K","2205000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106298","V","2016-04-01","M","280067/04/M/16","","41111","PAI0","","ACQA04","5WGA05","300100","","","3","BETON K-350","D","2205000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106299","V","2016-04-01","M","280068/04/M/16","","21411","SDF0","","","5WGA05","","","","0","SINAR TERANG-UNIKOM,30 MAR'16","K","3129000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106300","V","2016-04-01","M","280068/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","72","SEALENT DC CLEAR","D","3060000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106301","V","2016-04-01","M","280068/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","2","EMBER COR","D","17000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106302","V","2016-04-01","M","280068/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","1","SARUNG TANGAN KAIN","D","52000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106303","V","2016-04-01","M","280069/04/M/16","","11411","HGMN","","BEBA05","5WGA05","400100","","","27509","BESI 19 / 1.028 BTG","D","176059392","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106304","V","2016-04-01","M","280069/04/M/16","","21411","HGMN","","","5WGA05","","","","0","BESI D.19, 30 MAR'16","K","176059392","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106305","V","2016-04-01","M","280070/04/M/16","","21411","ST20","","","5WGA05","","","","0","PRATAMA MORTAR, 30 MAR'16","K","13500000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106306","V","2016-04-01","M","280070/04/M/16","","41111","HGMN","","CCD007","5WGA05","400300","","","50","PLESTER PMP","D","1800000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106307","V","2016-04-01","M","280070/04/M/16","","41111","HGMN","","CCD007","5WGA05","400300","","","150","SKIMCOAT PMC","D","11700000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106308","V","2016-04-01","M","280071/04/M/16","","21411","A230","","","5WGA05","","","","0","ADHIMIX P, 30 MAR'16","K","74010000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106309","V","2016-04-01","M","280071/04/M/16","","41111","HGMN","","ACQA06","5WGA05","300100","","","23","BETON K-450","D","18630000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106310","V","2016-04-01","M","280071/04/M/16","","41111","HGMN","","ACQA06","5WGA05","300100","","","78","BETON K-300","D","55380000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106311","V","2016-04-01","M","280072/04/M/16","","21411","SDF0","","","5WGA05","","","","0","SINAR TERANG-UNIKOM, 31 MAR'16","K","6170000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106312","V","2016-04-01","M","280072/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","2","PISAU CUTTER BESAR","D","50000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106313","V","2016-04-01","M","280072/04/M/16","","41111","UNIK","","700100","5WGA05","700000","","","144","SEALENT DOWCORNING","D","6120000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106314","V","2016-04-01","M","280073/04/M/16","","11411","HGMN","","BEBA02","5WGA05","400100","","","27387","BESI D.10 / 3.699 BTG","D","176648704","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106315","V","2016-04-01","M","280073/04/M/16","","21411","HGMN","","","5WGA05","","","","0","BESI D.10, 31 MAR'16","K","176648704","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106316","V","2016-04-01","M","280074/04/M/16","","21411","A230","","","5WGA05","","","","0","ADHIMIX P. 31 MAR'16","K","15390000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106317","V","2016-04-01","M","280074/04/M/16","","41111","HGMN","","ACQA06","5WGA05","300100","","","19","BETON K.450","D","15390000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106318","V","2016-04-01","M","280075/04/M/16","","11411","HGMN","","AECB01","5WGA05","400200","","","120","PHENOLIC 15MM","D","46800000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106319","V","2016-04-01","M","280075/04/M/16","","21411","PF50","","","5WGA05","","","","0","PADI MAS INDAH, 31 MAR'16","K","46800000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106320","V","2016-04-01","M","280076/04/M/16","","21411","HGMN","","","5WGA05","","","","0","DAYA MITRA I, 01 APR'16","K","1200000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106321","V","2016-04-01","M","280076/04/M/16","","41111","HGMN","","CCD007","5WGA05","400300","","","10","CONBEXTRA","D","1200000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106322","V","2016-04-01","M","280077/04/M/16","","21411","N760","","","5WGA05","","","","0","JAYA SUKSES UTAMA, 01 APR'16","K","63966544","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106323","V","2016-04-01","M","280077/04/M/16","","41111","HGMN","","DDEC08","5WGA05","400400","","","4","H-BEAM 350X350X12X19X12","D","63966544","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106324","V","2016-04-01","M","280078/04/M/16","","21411","PAI0","","","5WGA05","","","","0","PIONIR BETON I, 01 APR'16","K","38220000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106325","V","2016-04-01","M","280078/04/M/16","","41111","PAI0","","ACQA06","5WGA05","300100","","","52","BETON K-350","D","38220000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106326","V","2016-04-01","M","280079/04/M/16","","21411","A230","","","5WGA05","","","","0","ADHIMIX P, 01 APR'16","K","30780000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106327","V","2016-04-01","M","280079/04/M/16","","41111","A230","","ACQA06","5WGA05","300100","","","38","BETON K-450","D","30780000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106328","V","2016-04-01","M","280080/04/M/16","","21111","A230","","","5WGA05","","010.000.16.81985689","","0","ADHIMIX P, 31 MAR'16","K","100110000","","","","","","","","","GL","","0","PROYEK","280080/04/M/16","","0000-00-00 00:00:00",
"106329","V","2016-04-01","M","280080/04/M/16","","21411","A230","","","5WGA05","","","","0","280360/03/M/16, 22 MAR'16","D","64610000","","","","","","","","","GL","","0","PROYEK","280360/03/M/16","","0000-00-00 00:00:00",
"106330","V","2016-04-01","M","280080/04/M/16","","21411","A230","","","5WGA05","","","","0","280417/03/M/16, 27 MAR'16","D","35500000","","","","","","","","","GL","","0","PROYEK","280417/03/M/16","","0000-00-00 00:00:00",
"106331","V","2016-04-01","M","280081/04/M/16","","21111","A230","","","5WGA05","","010.000.16.81985690","","0","ADHIMIX P, 31 MAR'16","K","38070000","","","","","","","","","GL","","0","PROYEK","280081/04/M/16","","0000-00-00 00:00:00",
"106332","V","2016-04-01","M","280081/04/M/16","","21411","A230","","","5WGA05","","","","0","280358/03/M/16, 21 MAR'16","D","4860000","","","","","","","","","GL","","0","PROYEK","280358/03/M/16","","0000-00-00 00:00:00",
"106333","V","2016-04-01","M","280081/04/M/16","","21411","A230","","","5WGA05","","","","0","280360/03/M/16, 22 MAR'16","D","8100000","","","","","","","","","GL","","0","PROYEK","280360/03/M/16","","0000-00-00 00:00:00",
